match_type,dataset_a,file_a,dataset_b,file_b,hamming_distance
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\a8582e346df0.png,APTOS2019,data\raw\aptos2019\train_images\train_images\c027e5482e8c.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\a8582e346df0.png,APTOS2019,data\raw\aptos2019\train_images\train_images\ca6842bfcbc9.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\c027e5482e8c.png,APTOS2019,data\raw\aptos2019\train_images\train_images\ca6842bfcbc9.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\7b691d9ced34.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d51c2153d151.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\7d261f986bef.png,APTOS2019,data\raw\aptos2019\train_images\train_images\91cbe1c775ef.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\7e160c8b611e.png,APTOS2019,data\raw\aptos2019\train_images\train_images\91b6ebaa3678.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\80964d8e0863.png,APTOS2019,data\raw\aptos2019\train_images\train_images\ab50123abadb.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\80feb1f7ca5e.png,APTOS2019,data\raw\aptos2019\train_images\train_images\878a3a097436.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\81b0a2651c45.png,APTOS2019,data\raw\aptos2019\val_images\val_images\07419eddd6be.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\840527bc6628.png,APTOS2019,data\raw\aptos2019\train_images\train_images\857002ed4e49.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\8446826853d0.png,APTOS2019,data\raw\aptos2019\train_images\train_images\8ef2eb8c51c4.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\8acffaf1f4b9.png,APTOS2019,data\raw\aptos2019\val_images\val_images\1411c8ab7161.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\8fc09fecd22f.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d1cad012a254.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\906d02fb822d.png,APTOS2019,data\raw\aptos2019\train_images\train_images\a4012932e18d.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\92b0d27fc0ec.png,APTOS2019,data\raw\aptos2019\val_images\val_images\1a1b4b2450ca.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\94372043d55b.png,APTOS2019,data\raw\aptos2019\val_images\val_images\0dce95217626.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\98e8adcf085c.png,APTOS2019,data\raw\aptos2019\val_images\val_images\026dcd9af143.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\9b32e8ef0ca0.png,APTOS2019,data\raw\aptos2019\train_images\train_images\a15652b22ab8.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\9b418ce42c13.png,APTOS2019,data\raw\aptos2019\train_images\train_images\be161517d3ac.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\9b7b6e4db1d5.png,APTOS2019,data\raw\aptos2019\train_images\train_images\9f4132bd6ed6.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\9c5dd3612f0c.png,APTOS2019,data\raw\aptos2019\train_images\train_images\c9f0dc2c8b43.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\9e3510963315.png,APTOS2019,data\raw\aptos2019\train_images\train_images\b187b3c93afb.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\9f1efb799b7b.png,APTOS2019,data\raw\aptos2019\train_images\train_images\cd4e7f9fa1a9.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\a505981d1cab.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d994203deb64.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\a75bab2463d4.png,APTOS2019,data\raw\aptos2019\val_images\val_images\1632c4311fc9.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\a8b637abd96b.png,APTOS2019,data\raw\aptos2019\train_images\train_images\e2c3b037413b.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\aca88f566228.png,APTOS2019,data\raw\aptos2019\train_images\train_images\c05b7b4c22fe.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\aeed1f251ceb.png,APTOS2019,data\raw\aptos2019\train_images\train_images\c0e509786f7f.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\b06dabab4f09.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d144144a2f3f.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\b13d72ceea26.png,APTOS2019,data\raw\aptos2019\train_images\train_images\da0a1043abf7.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\b9127e38d9b9.png,APTOS2019,data\raw\aptos2019\train_images\train_images\e39b627cf648.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\ba2624883599.png,APTOS2019,data\raw\aptos2019\val_images\val_images\14515b8f19b6.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\bacfb1029f6b.png,APTOS2019,data\raw\aptos2019\train_images\train_images\e12d41e7b221.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\bfefa7344e7d.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d85ea1220a03.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\c8d2d32f7f29.png,APTOS2019,data\raw\aptos2019\val_images\val_images\034cb07a550f.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\ca25745942b0.png,APTOS2019,data\raw\aptos2019\val_images\val_images\00cb6555d108.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\ca891d37a43c.png,APTOS2019,data\raw\aptos2019\train_images\train_images\dc3c0d8ee20b.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\cac40227d3b2.png,APTOS2019,data\raw\aptos2019\val_images\val_images\0161338f53cc.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\cd3fd04d72f5.png,APTOS2019,data\raw\aptos2019\train_images\train_images\d81b6ed83bc2.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\d51b3fe0fa1b.png,APTOS2019,data\raw\aptos2019\train_images\train_images\df4913ca3712.png,0
exact,APTOS2019,data\raw\aptos2019\train_images\train_images\d567a1a22d33.png,APTOS2019,data\raw\aptos2019\val_images\val_images\12e3f5f2cb17.png,0
exact,APTOS2019,data\raw\aptos2019\val_images\val_images\19722bff5a09.png,APTOS2019,data\raw\aptos2019\val_images\val_images\19e350c7c83c.png,0
near,DDR,data\raw\ddr\DR_grading\007-0004-000.jpg,DDR,data\raw\ddr\DR_grading\007-1177-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0004-000.jpg,DDR,data\raw\ddr\DR_grading\007-5261-300.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-0004-000.jpg,DDR,data\raw\ddr\DR_grading\20170428083319755.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0007-000.jpg,DDR,data\raw\ddr\DR_grading\007-1448-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0007-000.jpg,DDR,data\raw\ddr\DR_grading\20170429193229179.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0007-000.jpg,DDR,data\raw\ddr\DR_grading\20170429193522820.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0009-000.jpg,DDR,data\raw\ddr\DR_grading\007-1590-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0009-000.jpg,DDR,data\raw\ddr\DR_grading\007-2500-100.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0011-000.jpg,DDR,data\raw\ddr\DR_grading\20170328081827114.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0011-000.jpg,DDR,data\raw\ddr\DR_grading\20170418083235730.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0025-000.jpg,DDR,data\raw\ddr\DR_grading\007-0046-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0025-000.jpg,DDR,data\raw\ddr\DR_grading\007-0061-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0025-000.jpg,DDR,data\raw\ddr\DR_grading\20170209131217406.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0028-000.jpg,DDR,data\raw\ddr\DR_grading\007-0033-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0028-000.jpg,DDR,data\raw\ddr\DR_grading\007-0040-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0028-000.jpg,DDR,data\raw\ddr\DR_grading\007-0042-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0028-000.jpg,DDR,data\raw\ddr\DR_grading\007-0054-000.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-0028-000.jpg,DDR,data\raw\ddr\DR_grading\007-0060-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0028-000.jpg,DDR,data\raw\ddr\DR_grading\007-0061-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0028-000.jpg,DDR,data\raw\ddr\DR_grading\007-0062-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0028-000.jpg,DDR,data\raw\ddr\DR_grading\007-0066-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0028-000.jpg,DDR,data\raw\ddr\DR_grading\20170209140451728.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0028-000.jpg,DDR,data\raw\ddr\DR_grading\20170401095655999.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0032-000.jpg,DDR,data\raw\ddr\DR_grading\007-0066-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0032-000.jpg,DDR,data\raw\ddr\DR_grading\20170220135627133.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0033-000.jpg,DDR,data\raw\ddr\DR_grading\007-0040-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0033-000.jpg,DDR,data\raw\ddr\DR_grading\007-0046-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0033-000.jpg,DDR,data\raw\ddr\DR_grading\007-0061-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0037-000.jpg,DDR,data\raw\ddr\DR_grading\20170209131615238.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0038-000.jpg,DDR,data\raw\ddr\DR_grading\007-0061-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0038-000.jpg,DDR,data\raw\ddr\DR_grading\20170209131217406.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0038-000.jpg,DDR,data\raw\ddr\DR_grading\20170209131348114.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0038-000.jpg,DDR,data\raw\ddr\DR_grading\20170216144456454.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-0038-000.jpg,DDR,data\raw\ddr\DR_grading\20170221195941545.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0040-000.jpg,DDR,data\raw\ddr\DR_grading\007-0046-000.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-0040-000.jpg,DDR,data\raw\ddr\DR_grading\007-0052-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0040-000.jpg,DDR,data\raw\ddr\DR_grading\007-0054-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0040-000.jpg,DDR,data\raw\ddr\DR_grading\007-0061-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0042-000.jpg,DDR,data\raw\ddr\DR_grading\007-0054-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0042-000.jpg,DDR,data\raw\ddr\DR_grading\007-0060-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0046-000.jpg,DDR,data\raw\ddr\DR_grading\007-0057-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0046-000.jpg,DDR,data\raw\ddr\DR_grading\007-0061-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0046-000.jpg,DDR,data\raw\ddr\DR_grading\20170209131217406.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0051-000.jpg,DDR,data\raw\ddr\DR_grading\007-0059-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0052-000.jpg,DDR,data\raw\ddr\DR_grading\007-0054-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0052-000.jpg,DDR,data\raw\ddr\DR_grading\007-0057-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0054-000.jpg,DDR,data\raw\ddr\DR_grading\007-0060-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0054-000.jpg,DDR,data\raw\ddr\DR_grading\007-0061-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0054-000.jpg,DDR,data\raw\ddr\DR_grading\007-0066-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0054-000.jpg,DDR,data\raw\ddr\DR_grading\20170209140451728.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0054-000.jpg,DDR,data\raw\ddr\DR_grading\20170401095655999.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0055-000.jpg,DDR,data\raw\ddr\DR_grading\20170209131335802.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0055-000.jpg,DDR,data\raw\ddr\DR_grading\20170209131615238.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0057-000.jpg,DDR,data\raw\ddr\DR_grading\20170209131217406.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0058-000.jpg,DDR,data\raw\ddr\DR_grading\007-0060-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0061-000.jpg,DDR,data\raw\ddr\DR_grading\007-0066-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0061-000.jpg,DDR,data\raw\ddr\DR_grading\007-0067-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0061-000.jpg,DDR,data\raw\ddr\DR_grading\20170209093024297.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0061-000.jpg,DDR,data\raw\ddr\DR_grading\20170209131217406.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0062-000.jpg,DDR,data\raw\ddr\DR_grading\007-6086-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0064-000.jpg,DDR,data\raw\ddr\DR_grading\007-5397-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0066-000.jpg,DDR,data\raw\ddr\DR_grading\20170209131217406.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0067-000.jpg,DDR,data\raw\ddr\DR_grading\20170209131217406.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0067-000.jpg,DDR,data\raw\ddr\DR_grading\20170216144456454.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0076-000.jpg,DDR,data\raw\ddr\DR_grading\20170428163302235.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0078-000.jpg,DDR,data\raw\ddr\DR_grading\007-1904-100.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0078-000.jpg,DDR,data\raw\ddr\DR_grading\007-3034-100.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0078-000.jpg,DDR,data\raw\ddr\DR_grading\007-3278-100.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0078-000.jpg,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0078-000.jpg,DDR,data\raw\ddr\DR_grading\007-4926-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0078-000.jpg,DDR,data\raw\ddr\DR_grading\20170217121538805.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0078-000.jpg,DDR,data\raw\ddr\DR_grading\20170324075706591.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0078-000.jpg,DDR,data\raw\ddr\DR_grading\20170328081828478.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0078-000.jpg,DDR,data\raw\ddr\DR_grading\20170407110520058.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0078-000.jpg,DDR,data\raw\ddr\DR_grading\20170410092030015.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0078-000.jpg,DDR,data\raw\ddr\DR_grading\20170502140921479.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\007-0463-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\007-0785-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\007-2383-100.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\007-2389-100.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\007-2566-100.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\007-5556-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\007-6734-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170213165734780.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170221161327553.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170223094010243.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170223095206485.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170327110707781.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170328095522661.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170329084624677.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170331092136468.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170401171218039.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170411135935799.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170414094843781.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170418113348939.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170419100815415.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170426090644946.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170512230427333.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,DDR,data\raw\ddr\DR_grading\20170616200138019.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,APTOS2019,data\raw\aptos2019\train_images\train_images\32ed318235b8.png,4
near,DDR,data\raw\ddr\DR_grading\007-0082-000.jpg,APTOS2019,data\raw\aptos2019\train_images\train_images\93d6d20a5ee3.png,4
near,DDR,data\raw\ddr\DR_grading\007-0085-000.jpg,DDR,data\raw\ddr\DR_grading\007-2617-100.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0085-000.jpg,DDR,data\raw\ddr\DR_grading\20170430152855898.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0086-000.jpg,DDR,data\raw\ddr\DR_grading\007-1061-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0086-000.jpg,DDR,data\raw\ddr\DR_grading\007-5639-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0086-000.jpg,DDR,data\raw\ddr\DR_grading\20170323093304023.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0086-000.jpg,DDR,data\raw\ddr\DR_grading\20170324084838993.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0086-000.jpg,DDR,data\raw\ddr\DR_grading\20170327084920414.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0086-000.jpg,DDR,data\raw\ddr\DR_grading\20170406085446520.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0086-000.jpg,DDR,data\raw\ddr\DR_grading\20170417140743569.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0086-000.jpg,DDR,data\raw\ddr\DR_grading\20170426084805235.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-0086-000.jpg,DDR,data\raw\ddr\DR_grading\20170430194330581.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0086-000.jpg,DDR,data\raw\ddr\DR_grading\20170430200418746.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-1134-000.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-1628-000.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-2182-100.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-2577-100.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-2806-100.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-2860-100.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-2864-100.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-3227-100.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-3396-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-3420-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-3435-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-3485-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-4412-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-4892-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-4902-300.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-4910-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-4918-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-4920-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-4939-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-4950-300.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-4951-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-5242-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-6025-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-0089-000.jpg,DDR,data\raw\ddr\DR_grading\007-6177-300.jpg,4
